symbol_id,time_close,close,marketcap,month,day,price change,week change,SPY,VIX,10Y Treasury,Gold,Oil,EUR_USD
XMR_328,2016-06-06,1.00602,12142921.5066,6,6,0.12464156954808403,0.2887914753185823,188.16648864746094,13.649999618530273,1.7230000495910645,1244.5999755859375,49.689998626708984,1.1350995302200317
XMR_328,2016-06-13,1.29655,15728870.5888,6,13,0.2887914753185823,0.442373992518607,185.5845947265625,20.969999313354492,1.6160000562667847,1284.4000244140625,48.880001068115234,1.1239995956420898
XMR_328,2016-06-20,1.87011,22799985.5047,6,20,0.442373992518607,-0.21093411617498425,186.01271057128906,18.3700008392334,1.6699999570846558,1290.0,49.369998931884766,1.13490629196167
XMR_328,2016-06-27,1.47564,18078671.4338,6,27,-0.21093411617498425,0.15900897237808675,178.62950134277344,23.850000381469727,1.4600000381469727,1322.5,46.33000183105469,1.103594422340393
XMR_328,2016-07-04,1.71028,21055857.4346,7,4,0.15900897237808675,0.12589751385738013,178.62950134277344,23.850000381469727,1.4600000381469727,1322.5,46.33000183105469,1.1131023168563843
XMR_328,2016-07-11,1.9256,23820691.2018,7,11,0.12589751385738013,0.044017449106771966,190.97967529296875,13.539999961853027,1.434000015258789,1355.0,44.7599983215332,1.1043988466262817
XMR_328,2016-07-18,2.01036,24985172.285,7,18,0.044017449106771966,-0.06431683877514471,193.6734161376953,12.4399995803833,1.5870000123977661,1328.4000244140625,45.2400016784668,1.1053143739700317
XMR_328,2016-07-25,1.88106,23486740.5473,7,25,-0.06431683877514471,-0.03663360020414019,193.88818359375,12.869999885559082,1.5709999799728394,1319.300048828125,43.130001068115234,1.097044587135315
XMR_328,2016-08-01,1.81215,22729446.5689,8,1,-0.03663360020414019,0.0468393896752477,194.14772033691406,12.4399995803833,1.496000051498413,1351.4000244140625,40.060001373291016,1.1168068647384644
XMR_328,2016-08-08,1.89703,23900860.2437,8,8,0.0468393896752477,0.07629821352324417,195.14111328125,11.5,1.5829999446868896,1333.4000244140625,43.02000045776367,1.1089547872543335
XMR_328,2016-08-15,2.04177,25837169.1795,8,15,0.07629821352324417,0.24304892323817073,196.0718231201172,11.8100004196167,1.5529999732971191,1340.300048828125,45.7400016784668,1.1166945695877075
XMR_328,2016-08-22,2.53802,32257361.753,8,22,0.24304892323817073,2.7423463960094883,195.57064819335938,12.270000457763672,1.5390000343322754,1337.699951171875,47.04999923706055,1.1298158168792725
XMR_328,2016-08-29,9.49815,121244701.598,8,29,2.7423463960094883,0.39903033748677363,195.4185333251953,12.9399995803833,1.565999984741211,1322.9000244140625,46.97999954223633,1.1199462413787842
XMR_328,2016-09-05,13.2882,170365912.552,9,5,0.39903033748677363,-0.1939239325115516,195.4185333251953,12.9399995803833,1.565999984741211,1322.9000244140625,46.97999954223633,1.1161960363388062
XMR_328,2016-09-12,10.7113,137893242.037,9,12,-0.1939239325115516,-0.10414608871005382,193.6107635498047,15.15999984741211,1.6720000505447388,1321.0,46.290000915527344,1.1241133213043213
XMR_328,2016-09-19,9.59576,124046577.649,9,19,-0.10414608871005382,0.06146881539346549,191.953369140625,15.529999732971191,1.6959999799728394,1313.5,43.29999923706055,1.1158473491668701
XMR_328,2016-09-26,10.1856,132211229.469,9,26,0.06146881539346549,-0.16965029060634618,192.6999053955078,14.5,1.5889999866485596,1339.699951171875,45.93000030517578,1.123923897743225
XMR_328,2016-10-03,8.45761,110224569.329,10,3,-0.16965029060634618,-0.12619049589659492,194.08505249023438,13.569999694824219,1.621999979019165,1309.0,48.810001373291016,1.1234692335128784
XMR_328,2016-10-10,7.39034,96691466.1771,10,10,-0.12619049589659492,-0.14354684628853343,194.42686462402344,13.380000114440918,1.621999979019165,1309.0,48.810001373291016,1.1196954250335693
XMR_328,2016-10-17,6.32948,83137822.7778,10,17,-0.14354684628853343,0.02864532315450874,191.0269317626953,16.209999084472656,1.7660000324249268,1254.4000244140625,49.939998626708984,1.0967799425125122
XMR_328,2016-10-24,6.51079,85851117.8291,10,24,0.02864532315450874,-0.15698248599632303,193.28453063964844,13.020000457763672,1.7630000114440918,1262.0,50.52000045776367,1.0882576704025269
XMR_328,2016-10-31,5.48871,72644429.5649,10,31,-0.15698248599632303,-0.09305647410775941,191.1798095703125,17.059999465942383,1.8339999914169312,1271.5,46.86000061035156,1.0984665155410767
XMR_328,2016-11-07,4.97795,66132063.5602,11,7,-0.09305647410775941,0.4250685523157123,191.71951293945312,18.709999084472656,1.8279999494552612,1278.300048828125,44.88999938964844,1.1101243495941162
XMR_328,2016-11-14,7.09392,94589768.0303,11,14,0.4250685523157123,-0.05634966280984277,194.81361389160156,14.479999542236328,2.2219998836517334,1221.199951171875,43.31999969482422,1.0824854373931885
XMR_328,2016-11-21,6.69418,89593459.6091,11,21,-0.05634966280984277,0.1855776211574831,198.0156707763672,12.420000076293945,2.3389999866485596,1209.5999755859375,47.4900016784668,1.0584250688552856
XMR_328,2016-11-28,7.93647,106603220.335,11,28,0.1855776211574831,-0.006205529662431708,198.31251525878906,13.149999618530273,2.319999933242798,1190.5999755859375,47.08000183105469,1.0612331628799438
XMR_328,2016-12-05,7.88722,106322751.646,12,5,-0.006205529662431708,0.0003106290936476519,198.78025817871094,12.140000343322754,2.38700008392334,1174.0,51.790000915527344,1.0582010746002197
XMR_328,2016-12-12,7.88967,106727027.487,12,12,0.0003106290936476519,0.09218256276878511,203.50242614746094,12.640000343322754,2.4790000915527344,1163.5,52.83000183105469,1.0547411441802979
XMR_328,2016-12-19,8.61696,116977658.496,12,19,0.09218256276878511,0.13274751188354128,204.05039978027344,11.710000038146973,2.5420000553131104,1140.5,52.119998931884766,1.0449975728988647
XMR_328,2016-12-26,9.76084,132956806.456,12,26,0.13274751188354128,0.4484204228324611,204.05039978027344,11.710000038146973,2.5420000553131104,1140.5,52.119998931884766,1.045478343963623
XMR_328,2017-01-02,14.1378,193244946.12,1,2,0.4484204228324611,-0.07096577968283613,204.05039978027344,11.710000038146973,2.5420000553131104,1140.5,52.119998931884766,1.052698016166687
XMR_328,2017-01-09,13.1345,179722533.232,1,9,-0.07096577968283613,-0.18353191975332128,204.89187622070312,11.5600004196167,2.375999927520752,1183.5,51.959999084472656,1.0531858205795288
XMR_328,2017-01-16,10.7239,147547417.601,1,16,-0.18353191975332128,0.1275095814022884,204.89187622070312,11.5600004196167,2.375999927520752,1183.5,51.959999084472656,1.0628687143325806
XMR_328,2017-01-23,12.0913,166900238.449,1,23,0.1275095814022884,0.05169005814097738,204.611328125,11.770000457763672,2.4030001163482666,1215.0,52.75,1.0713750123977661
XMR_328,2017-01-30,12.7163,176090475.231,1,30,0.05169005814097738,0.0018008382941578915,205.87803649902344,11.880000114440918,2.4830000400543213,1193.199951171875,52.630001068115234,1.0713980197906494
XMR_328,2017-02-06,12.7392,176962293.105,2,6,0.0018008382941578915,-0.03594417231851299,207.1266326904297,11.369999885559082,2.4130001068115234,1230.0,53.0099983215332,1.0782949924468994
XMR_328,2017-02-13,12.2813,171133304.802,2,13,-0.03594417231851299,0.04392857433659314,210.60089111328125,11.069999694824219,2.434000015258789,1224.4000244140625,52.93000030517578,1.061954379081726
XMR_328,2017-02-20,12.8208,178830572.378,2,20,0.04392857433659314,-0.07166479470859854,210.60089111328125,11.069999694824219,2.434000015258789,1224.4000244140625,52.93000030517578,1.062665343284607
XMR_328,2017-02-27,11.902,166863000.129,2,27,-0.07166479470859854,0.24649638716182176,214.52755737304688,12.09000015258789,2.36899995803833,1257.4000244140625,54.04999923706055,1.055275321006775
XMR_328,2017-03-06,14.8358,208611256.272,3,6,0.24649638716182176,0.12891114735976483,215.0703887939453,11.239999771118164,2.49399995803833,1224.5,53.20000076293945,1.062044620513916
XMR_328,2017-03-13,16.7483,236208841.11,3,13,0.12891114735976483,0.37966838425392413,215.16087341308594,11.350000381469727,2.6080000400543213,1202.4000244140625,48.400001525878906,1.0690041780471802
XMR_328,2017-03-20,23.1071,326837744.524,3,20,0.37966838425392413,-0.14831804943069438,215.15187072753906,11.34000015258789,2.4730000495910645,1233.5999755859375,48.220001220703125,1.0742985010147095
XMR_328,2017-03-27,19.6799,279170075.843,3,27,-0.14831804943069438,0.03251032779638119,212.28948974609375,12.5,2.372999906539917,1255.4000244140625,47.72999954223633,1.0849517583847046
XMR_328,2017-04-03,20.3197,289066350.024,4,3,0.03251032779638119,0.02819923522492962,213.8433380126953,12.380000114440918,2.3499999046325684,1250.800048828125,50.2400016784668,1.0668829679489136
XMR_328,2017-04-10,20.8927,298073993.574,4,10,0.02819923522492962,-0.021768368856107778,213.8524169921875,14.050000190734863,2.3610000610351562,1251.0999755859375,53.08000183105469,1.0582010746002197
XMR_328,2017-04-17,20.4379,292372521.361,4,17,-0.021768368856107778,-0.03228805307786031,213.15272521972656,14.65999984741211,2.252000093460083,1289.4000244140625,52.650001525878906,1.0610530376434326
XMR_328,2017-04-24,19.778,283712492.114,4,24,-0.03228805307786031,0.17981595712407716,215.515380859375,10.84000015258789,2.2730000019073486,1275.800048828125,49.22999954223633,1.087393879890442
XMR_328,2017-05-01,23.3344,335656729.211,5,1,0.17981595712407716,0.4190979840921558,216.887451171875,10.109999656677246,2.325000047683716,1253.300048828125,48.84000015258789,1.0907504558563232
XMR_328,2017-05-08,33.1138,477619414.894,5,8,0.4190979840921558,-0.14247232271741683,217.7780303955078,9.770000457763672,2.375999927520752,1225.300048828125,46.43000030517578,1.0965152978897095
XMR_328,2017-05-15,28.396,410658466.585,5,15,-0.14247232271741683,0.2260987463022961,218.35955810546875,10.420000076293945,2.3380000591278076,1228.5999755859375,48.849998474121094,1.0927289724349976
XMR_328,2017-05-22,34.8163,504827726.903,5,22,0.2260987463022961,0.06353345990240222,217.65078735351562,10.930000305175781,2.253999948501587,1260.699951171875,50.72999954223633,1.120485782623291
XMR_328,2017-05-29,37.0283,538319199.123,5,29,0.06353345990240222,0.16488199566277673,217.65078735351562,10.930000305175781,2.253999948501587,1260.699951171875,50.72999954223633,1.1176055669784546
XMR_328,2017-06-05,43.1336,628696575.563,6,5,0.16488199566277673,0.3596036500547135,221.71263122558594,10.069999694824219,2.181999921798706,1279.300048828125,47.400001525878906,1.128082513809204
XMR_328,2017-06-12,58.6446,856932570.05,6,12,0.3596036500547135,-0.15328606555420277,221.14016723632812,11.460000038146973,2.2130000591278076,1266.0999755859375,46.08000183105469,1.1201971769332886
XMR_328,2017-06-19,49.6552,727405568.705,6,19,-0.15328606555420277,-0.0735814174547681,223.4056854248047,10.369999885559082,2.190000057220459,1244.199951171875,44.20000076293945,1.120824933052063
XMR_328,2017-06-26,46.0015,675557665.494,6,26,-0.0735814174547681,-0.08114735389063399,222.15467834472656,9.899999618530273,2.13700008392334,1246.300048828125,43.380001068115234,1.1198835372924805
XMR_328,2017-07-03,42.2686,622261369.103,7,3,-0.08114735389063399,0.05855883563685582,221.16848754882812,11.220000267028809,2.3459999561309814,1217.9000244140625,47.06999969482422,1.1423088312149048
XMR_328,2017-07-10,44.7438,660227153.849,7,10,0.05855883563685582,-0.33898551307667213,221.31459045410156,11.109999656677246,2.371000051498413,1212.0999755859375,44.400001525878906,1.140380859375
XMR_328,2017-07-17,29.5763,437471858.387,7,17,-0.33898551307667213,0.44178954095001743,224.20008850097656,9.819999694824219,2.309000015258789,1232.800048828125,46.02000045776367,1.1475391387939453
XMR_328,2017-07-24,42.6428,632252435.219,7,24,0.44178954095001743,-0.07444867597812532,225.37802124023438,9.430000305175781,2.253999948501587,1253.9000244140625,46.34000015258789,1.1681697368621826
XMR_328,2017-07-31,39.4681,586554412.273,7,31,-0.07444867597812532,0.1917168548777366,225.33236694335938,10.260000228881836,2.2920000553131104,1266.5999755859375,50.16999816894531,1.1747292280197144
XMR_328,2017-08-14,47.0348,702228839.854,8,14,0.1917168548777366,0.17258923180283547,225.12232971191406,12.329999923706055,2.2190001010894775,1284.199951171875,47.59000015258789,1.182550311088562
XMR_328,2017-08-21,55.1525,824729884.296,8,21,0.17258923180283547,1.3481075200580208,221.7985382080078,13.1899995803833,2.180000066757202,1290.800048828125,47.369998931884766,1.1756268739700317
XMR_328,2017-08-28,129.504,1942420869.01,8,28,1.3481075200580208,-0.03796793921423269,223.32350158691406,11.319999694824219,2.1589999198913574,1309.699951171875,46.56999969482422,1.1951857805252075
XMR_328,2017-09-04,124.587,1872767801.91,9,4,-0.03796793921423269,-0.10594203247529832,223.32350158691406,11.319999694824219,2.1589999198913574,1309.699951171875,46.56999969482422,1.1882835626602173
XMR_328,2017-09-11,111.388,1678022932.74,9,11,-0.10594203247529832,-0.14726721011239996,227.5603790283203,10.729999542236328,2.125,1331.0,48.06999969482422,1.2017642259597778
XMR_328,2017-09-18,94.9842,1433981261.59,9,18,-0.14726721011239996,-0.05880451696176836,229.15768432617188,10.149999618530273,2.2290000915527344,1306.300048828125,49.90999984741211,1.193716287612915
XMR_328,2017-09-25,89.3987,1352522497.66,9,25,-0.05880451696176836,0.04137420342801401,228.4327392578125,10.210000038146973,2.2200000286102295,1306.800048828125,52.220001220703125,1.1927196979522705
XMR_328,2017-10-02,93.0975,1411430818.17,10,2,0.04137420342801401,-0.044495287198904276,231.54364013671875,9.449999809265137,2.3369998931884766,1272.699951171875,50.58000183105469,1.1807351112365723
XMR_328,2017-10-09,88.9551,1351443675.19,10,9,-0.044495287198904276,0.06896400543645043,233.03936767578125,10.329999923706055,2.3610000610351562,1281.800048828125,49.58000183105469,1.1742464303970337
XMR_328,2017-10-16,95.0898,1447594113.09,10,16,0.06896400543645043,-0.0926713485568379,234.26905822753906,9.90999984741211,2.306999921798706,1299.9000244140625,51.869998931884766,1.181404709815979
XMR_328,2017-10-23,86.2777,1316084350.03,10,23,-0.0926713485568379,0.024982121683818637,235.0215606689453,11.069999694824219,2.375999927520752,1277.699951171875,51.900001525878906,1.175364375114441
XMR_328,2017-10-30,88.4331,1351668964.37,10,30,0.024982121683818637,-0.025798032637100676,235.60882568359375,10.5,2.369999885559082,1274.0999755859375,54.150001525878906,1.1604562997817993
XMR_328,2017-11-06,86.1517,1319383845.65,11,6,-0.025798032637100676,0.4565934276398491,237.53594970703125,9.399999618530273,2.319999933242798,1279.4000244140625,57.349998474121094,1.1614941358566284
XMR_328,2017-11-13,125.488,1925600634.35,11,13,0.4565934276398491,0.02662405967104431,237.05874633789062,11.5,2.4000000953674316,1277.300048828125,56.7599983215332,1.1661127805709839
XMR_328,2017-11-20,128.829,1980668434.73,11,20,0.02662405967104431,0.2696597815709194,237.03123474121094,10.649999618530273,2.371999979019165,1274.5999755859375,56.09000015258789,1.1731857061386108
XMR_328,2017-11-27,163.569,2519591681.46,11,27,0.2696597815709194,0.2280566611032655,238.8023223876953,9.869999885559082,2.328000068664551,1293.800048828125,58.11000061035156,1.1926485300064087
XMR_328,2017-12-04,200.872,3100081605.58,12,4,0.2280566611032655,0.2466844557728305,242.3903350830078,11.680000305175781,2.378999948501587,1274.300048828125,57.470001220703125,1.1859863996505737
XMR_328,2017-12-11,250.424,3868858448.38,12,11,0.2466844557728305,0.3709189215091204,244.38165283203125,9.34000015258789,2.384999990463257,1243.699951171875,57.9900016784668,1.1769968271255493
XMR_328,2017-12-18,343.311,5318337201.89,12,18,0.3709189215091204,-0.014866986493296097,247.37405395507812,9.529999732971191,2.3919999599456787,1262.199951171875,57.15999984741211,1.1743566989898682
XMR_328,2017-12-25,338.207,5248868300.17,12,25,-0.014866986493296097,0.021401094595913106,247.37405395507812,9.529999732971191,2.3919999599456787,1262.199951171875,57.15999984741211,1.1856067180633545
XMR_328,2018-01-01,345.445,5370540464.6,1,1,0.021401094595913106,0.3597099393535874,247.37405395507812,9.529999732971191,2.3919999599456787,1262.199951171875,57.15999984741211,1.200494647026062
XMR_328,2018-01-08,469.705,7315992058.81,1,8,0.3597099393535874,-0.15045613736281271,252.64991760253906,9.520000457763672,2.4800000190734863,1318.5999755859375,61.72999954223633,1.2037460803985596
XMR_328,2018-01-15,399.035,6226270182.36,1,15,-0.15045613736281271,-0.11623291189995877,252.64991760253906,9.520000457763672,2.4800000190734863,1318.5999755859375,61.72999954223633,1.2192296981811523
XMR_328,2018-01-22,352.654,5512118622.41,1,22,-0.11623291189995877,-0.047607570026144574,260.7388916015625,11.029999732971191,2.6649999618530273,1330.9000244140625,63.4900016784668,1.2255502939224243
XMR_328,2018-01-29,335.865,5258766075.52,1,29,-0.047607570026144574,-0.3463206943265895,262.5743713378906,13.84000015258789,2.6989998817443848,1330.9000244140625,65.55999755859375,1.2428072690963745
XMR_328,2018-02-05,219.548,3443474216.87,2,5,-0.3463206943265895,0.06070198772022528,243.43560791015625,37.31999969482422,2.7939999103546143,1333.0,64.1500015258789,1.244694471359253
XMR_328,2018-02-12,232.875,3658719956.75,2,12,0.06070198772022528,0.28074718196457327,244.73611450195312,25.610000610351562,2.8570001125335693,1324.199951171875,59.290000915527344,1.2252799272537231
XMR_328,2018-02-19,298.254,4693684101.47,2,19,0.28074718196457327,-0.05672346389319172,244.73611450195312,25.610000610351562,2.8570001125335693,1324.199951171875,59.290000915527344,1.241187572479248
XMR_328,2018-02-26,281.336,4434743582.4,2,26,-0.05672346389319172,0.3199839338015753,256.3208923339844,15.800000190734863,2.8589999675750732,1330.699951171875,63.90999984741211,1.228712558746338
XMR_328,2018-03-05,371.359,5863340841.49,3,5,0.3199839338015753,-0.2377133716969294,251.05429077148438,18.729999542236328,2.88100004196167,1318.0999755859375,62.56999969482422,1.2315422296524048
XMR_328,2018-03-12,283.082,4476639079.61,3,12,-0.2377133716969294,-0.24349835030132616,256.8927001953125,15.779999732971191,2.869999885559082,1319.4000244140625,61.36000061035156,1.2308752536773682
XMR_328,2018-03-19,214.152,3392025558.44,3,19,-0.24349835030132616,-0.01311218200156894,250.48544311523438,19.020000457763672,2.8450000286102295,1316.800048828125,62.060001373291016,1.228078842163086
XMR_328,2018-03-26,211.344,3352817353.24,3,26,-0.01311218200156894,-0.1533424180483004,245.5032958984375,21.030000686645508,2.8429999351501465,1354.4000244140625,65.55000305175781,1.235437273979187
XMR_328,2018-04-02,178.936,2843110709.92,4,2,-0.1533424180483004,-0.018364107837439136,238.42837524414062,23.6200008392334,2.7320001125335693,1342.0999755859375,63.0099983215332,1.231420874595642
XMR_328,2018-04-09,175.65,2794398565.5,4,9,-0.018364107837439136,0.1490179333902646,241.69728088378906,21.770000457763672,2.7860000133514404,1336.300048828125,63.41999816894531,1.227144479751587
XMR_328,2018-04-16,201.825,3215819796.5,4,16,0.1490179333902646,0.3691415830546265,247.55908203125,16.559999465942383,2.8320000171661377,1347.5,66.22000122070312,1.233258605003357
XMR_328,2018-04-23,276.327,4409577117.92,4,23,0.3691415830546265,-0.08430591292200906,246.85533142089844,16.34000015258789,2.9730000495910645,1322.5,68.63999938964844,1.2273402214050293
XMR_328,2018-04-30,253.031,4043848810.28,4,30,-0.08430591292200906,-0.08324276472052838,244.94769287109375,15.930000305175781,2.936000108718872,1316.199951171875,68.56999969482422,1.2122827768325806
XMR_328,2018-05-07,231.968,3712637916.24,5,7,-0.08324276472052838,-0.09662108566698846,247.1794891357422,14.75,2.950000047683716,1312.199951171875,70.7300033569336,1.195500135421753
XMR_328,2018-05-14,209.555,3358805494.45,5,14,-0.09662108566698846,-0.19873541552337104,252.7913055419922,12.930000305175781,2.994999885559082,1316.5,70.95999908447266,1.1952143907546997
XMR_328,2018-05-28,167.909,2698991801.02,5,28,-0.19873541552337104,0.011083384452292622,252.7913055419922,12.930000305175781,2.994999885559082,1316.5,70.95999908447266,1.1688934564590454
